session_id,customer_id,start_dttm,finish_dttm,device_name
383,3320234,2020-12-18 18:58:44,2020-12-19 20:04:58,Android
384,8042250,2020-09-12 07:04:46,2020-09-13 02:15:34,MacOS
385,4713578,2020-09-06 22:18:11,2020-09-07 04:59:26,iOS
386,9358854,2021-08-18 15:29:50,2021-08-19 08:48:48,Android
387,8568720,2021-01-23 16:43:42,2021-01-24 03:11:20,Windows
388,3258133,2020-02-24 16:35:32,2020-02-25 17:15:47,Ubuntu
389,6286907,2023-04-16 19:48:54,2023-04-17 12:59:21,iOS
390,7757457,2022-02-03 16:51:12,2022-02-04 13:58:29,MacOS
391,1484345,2021-02-23 00:25:34,2021-02-24 10:55:57,iOS
392,6173911,2021-04-24 03:04:35,2021-04-25 04:17:29,Android
393,9404247,2021-08-19 08:42:01,2021-08-19 18:15:33,Windows
394,5327818,2021-04-24 04:52:24,2021-04-24 14:08:58,iOS
395,9279399,2021-07-27 17:33:25,2021-07-28 18:01:55,iOS
396,1917173,2023-02-26 14:26:40,2023-02-27 08:50:53,MacOS
397,2516946,2022-03-23 13:48:48,2022-03-23 23:55:35,iOS
398,5132474,2020-08-31 21:37:16,2020-09-01 04:15:27,MacOS
399,8765352,2021-06-12 19:11:32,2021-06-13 14:48:30,Android
400,7760533,2021-07-27 22:37:11,2021-07-29 05:27:58,MacOS
401,7783672,2022-11-24 12:12:36,2022-11-24 21:03:17,MacOS
402,4812339,2022-10-24 09:19:03,2022-10-24 11:11:57,Android
403,5893207,2021-08-11 10:55:12,2021-08-11 21:17:44,MacOS
404,2227895,2020-04-04 04:38:50,2020-04-05 12:27:04,iOS
405,8343389,2020-12-12 00:02:31,2020-12-12 02:47:58,iOS
406,9000964,2020-09-04 13:52:58,2020-09-05 13:35:31,Windows
407,5287635,2022-02-04 03:40:51,2022-02-04 23:51:44,iOS
408,2903945,2021-04-15 09:24:02,2021-04-15 10:55:58,MacOS
409,2839353,2020-08-30 02:07:27,2020-08-31 08:34:02,MacOS
410,5852935,2022-06-05 12:11:18,2022-06-06 22:27:16,iOS
411,2456567,2020-11-04 04:14:32,2020-11-04 21:06:18,iOS
412,7174299,2023-02-06 08:28:29,2023-02-07 02:57:56,iOS
413,6075539,2022-11-18 21:07:26,2022-11-19 13:48:12,Android
414,6350976,2021-09-17 10:25:20,2021-09-18 04:56:42,Android
415,6680512,2021-12-03 14:32:37,2021-12-04 09:37:11,Ubuntu
416,8647292,2020-12-27 01:40:24,2020-12-28 00:47:15,Windows
417,3439255,2021-06-28 23:20:38,2021-06-28 23:42:33,Android
418,6510939,2021-06-02 23:30:49,2021-06-03 12:07:36,Windows
419,2863917,2020-10-19 04:16:26,2020-10-20 11:38:27,Ubuntu
420,6358354,2021-07-05 23:40:54,2021-07-07 05:13:11,iOS
421,4536632,2020-04-29 11:39:23,2020-04-30 04:50:06,iOS
422,9000964,2020-09-04 12:20:05,2020-09-05 07:12:59,MacOS
423,327660,2021-02-25 03:05:24,2021-02-25 13:36:25,iOS
424,2491745,2021-03-12 21:17:41,2021-03-13 20:48:04,MacOS
425,7147379,2023-04-22 11:22:06,2023-04-23 23:15:14,Windows
426,3439255,2021-06-28 00:36:52,2021-06-28 01:48:31,Android
427,2903945,2021-04-15 16:34:29,2021-04-16 15:57:35,iOS
428,8334540,2021-01-14 21:19:30,2021-01-15 23:41:55,Ubuntu
429,7751030,2022-05-20 09:17:04,2022-05-20 20:47:39,Windows
430,7425572,2023-03-03 23:26:45,2023-03-04 18:03:12,Android
431,4494818,2020-10-16 01:23:28,2020-10-16 08:27:11,MacOS
432,3344608,2021-02-17 10:18:22,2021-02-17 14:36:39,iOS
433,7340071,2021-11-14 14:03:46,2021-11-15 14:07:39,Ubuntu
434,553536,2021-08-02 17:12:56,2021-08-04 03:37:28,iOS
435,4812339,2022-10-24 12:30:28,2022-10-25 10:14:02,Windows
436,2911210,2022-03-19 20:20:50,2022-03-20 14:39:59,Ubuntu
437,9511373,2020-07-21 17:36:18,2020-07-22 04:52:37,iOS
438,9022356,2023-02-03 01:58:34,2023-02-04 10:34:00,MacOS
439,6520695,2023-04-28 20:11:28,2023-04-28 21:13:52,iOS
440,9511373,2020-07-21 15:41:53,2020-07-22 17:57:37,Ubuntu
441,6173911,2021-04-24 23:14:21,2021-04-25 18:29:56,Android
442,7199090,2021-07-13 11:01:11,2021-07-14 05:22:39,Android
443,6739793,2023-04-19 13:13:36,2023-04-20 09:15:57,Android
444,2437302,2023-01-19 18:10:14,2023-01-21 05:50:40,Windows
445,5981398,2020-03-13 02:11:01,2020-03-13 13:31:45,MacOS
446,6583379,2022-10-08 14:40:40,2022-10-09 21:33:54,Android
447,2498535,2020-12-30 05:25:48,2020-12-30 13:54:36,iOS
448,7601333,2020-02-27 15:52:54,2020-02-29 01:00:42,Windows
449,7299432,2021-09-20 04:28:04,2021-09-20 14:06:24,MacOS
450,8912688,2022-04-13 05:34:34,2022-04-14 04:20:05,Android
451,6803453,2020-06-07 20:10:37,2020-06-08 21:12:10,Ubuntu
452,2769270,2020-12-05 14:54:10,2020-12-06 01:29:47,Ubuntu
453,2996899,2021-11-19 22:49:36,2021-11-20 09:37:27,iOS
454,6680279,2021-05-02 21:36:27,2021-05-04 05:36:09,Windows
455,2841676,2023-02-24 22:43:00,2023-02-25 21:02:53,Android
456,4036724,2021-06-18 20:21:10,2021-06-19 04:32:45,iOS
457,1746162,2020-06-21 20:23:17,2020-06-23 05:18:50,iOS
458,1759350,2020-06-05 08:46:35,2020-06-06 07:42:00,Ubuntu
459,5981398,2020-03-13 22:38:56,2020-03-14 13:10:43,iOS
460,4775564,2022-06-16 09:24:33,2022-06-17 07:04:46,iOS
461,3863105,2020-07-10 01:12:43,2020-07-11 08:10:44,Windows
462,9399964,2021-09-07 19:58:35,2021-09-09 01:05:48,Windows
463,4617094,2021-09-12 06:25:56,2021-09-12 22:28:16,Windows
464,7757457,2022-02-03 18:56:43,2022-02-04 10:54:29,iOS
465,6680512,2021-12-03 03:23:56,2021-12-03 03:51:13,iOS
466,9444547,2021-02-26 14:44:02,2021-02-27 03:58:35,iOS
467,6319082,2021-09-06 00:59:29,2021-09-07 01:09:46,Windows
468,8790076,2023-03-05 19:05:26,2023-03-06 13:29:23,iOS
469,9530444,2023-04-15 06:13:01,2023-04-15 14:38:37,Windows
470,5908034,2022-01-13 01:58:18,2022-01-14 03:46:52,MacOS
471,7946166,2022-06-17 05:40:30,2022-06-18 12:46:41,Ubuntu
472,2627864,2021-12-10 00:47:53,2021-12-11 07:19:53,iOS
473,3881923,2021-10-23 04:24:05,2021-10-23 11:34:28,Ubuntu
474,8064579,2021-02-25 02:10:01,2021-02-25 07:45:34,Android
475,4398096,2020-12-07 11:18:18,2020-12-08 08:07:14,Android
476,6075539,2022-11-18 16:44:43,2022-11-19 21:57:55,Ubuntu
477,1097897,2022-06-03 06:00:25,2022-06-04 11:09:58,MacOS
478,4378452,2021-12-22 18:22:46,2021-12-23 12:01:03,Android
479,4161982,2022-02-11 13:47:37,2022-02-11 21:43:54,Ubuntu
480,6139190,2021-10-28 23:58:02,2021-10-30 10:57:46,Windows
481,1698098,2022-11-07 10:51:36,2022-11-08 11:28:05,Android
482,2863917,2020-10-19 06:51:57,2020-10-20 05:39:06,Windows
483,4161982,2022-02-11 09:33:30,2022-02-11 22:38:10,Android
484,1082513,2022-10-14 11:36:51,2022-10-15 06:08:33,Ubuntu
485,6922838,2021-07-24 12:25:55,2021-07-24 18:08:41,Ubuntu
486,1086528,2022-10-18 05:34:21,2022-10-18 08:45:16,Windows
487,8131696,2022-07-26 19:48:26,2022-07-27 04:12:24,Android
488,6908036,2022-03-18 03:04:19,2022-03-18 05:06:26,Windows
489,6071307,2022-02-08 19:40:22,2022-02-09 02:55:22,Windows
490,6803453,2020-06-07 15:25:51,2020-06-08 17:46:29,Ubuntu
491,9700458,2023-03-16 01:53:21,2023-03-17 02:06:49,MacOS
492,9450891,2022-01-14 00:50:34,2022-01-14 21:21:49,iOS
493,581451,2021-02-28 14:55:42,2021-03-02 02:13:25,Windows
494,2080808,2020-01-23 21:40:29,2020-01-24 09:12:53,Windows
495,1083562,2021-06-10 18:45:42,2021-06-12 06:09:01,Ubuntu
496,4963142,2022-10-01 14:14:34,2022-10-02 06:11:01,MacOS
497,5678004,2020-07-05 08:22:13,2020-07-05 15:29:45,Windows
498,9168167,2021-07-08 18:32:00,2021-07-09 02:19:33,Android
499,3163123,2022-12-15 03:59:31,2022-12-15 15:45:12,iOS
500,9970004,2022-09-25 14:00:17,2022-09-26 05:06:05,iOS
501,4536632,2020-04-29 08:01:06,2020-04-30 15:19:32,Windows
502,5202940,2023-02-14 04:10:41,2023-02-14 22:47:18,Android
503,5132474,2020-08-31 16:49:57,2020-08-31 23:15:25,Ubuntu
504,2039915,2020-03-09 21:34:16,2020-03-10 11:13:43,Ubuntu
505,5186556,2020-12-17 23:41:45,2020-12-18 23:48:00,MacOS
506,436078,2022-09-26 12:56:36,2022-09-26 13:58:57,Windows
507,818921,2021-02-07 12:19:47,2021-02-08 13:02:42,Windows
508,8334540,2021-01-14 04:48:33,2021-01-14 15:38:19,iOS
509,5031080,2020-12-12 06:58:03,2020-12-13 08:09:15,Windows
510,258432,2020-05-19 01:43:22,2020-05-19 07:18:02,Windows
511,8929248,2020-05-03 01:55:53,2020-05-04 06:22:13,iOS
512,2181414,2021-06-06 11:56:39,2021-06-06 21:38:33,iOS
513,4090948,2022-07-21 12:35:08,2022-07-21 20:44:48,Android
514,6729940,2020-04-10 04:03:00,2020-04-10 16:38:05,Ubuntu
515,1334341,2022-03-12 05:28:58,2022-03-13 01:57:09,MacOS
516,5980316,2022-03-06 07:09:41,2022-03-07 00:21:42,Ubuntu
517,1336205,2021-02-05 02:49:44,2021-02-06 09:45:22,Windows
518,1806908,2022-07-28 15:27:01,2022-07-28 23:57:56,Ubuntu
519,1746162,2020-06-21 02:32:23,2020-06-22 08:45:11,Windows
520,1916207,2022-01-02 07:44:44,2022-01-03 00:19:34,Windows
521,4963142,2022-10-01 15:05:13,2022-10-02 20:15:00,Windows
522,1644687,2020-11-26 20:42:03,2020-11-27 07:27:47,MacOS
523,3423229,2022-04-23 11:49:47,2022-04-23 17:59:48,Ubuntu
524,8987261,2023-04-22 10:30:14,2023-04-23 11:58:21,iOS
525,209740,2022-04-23 18:05:44,2022-04-24 12:39:47,iOS
526,7349502,2023-03-21 15:05:59,2023-03-22 04:44:34,MacOS
527,8790076,2023-03-05 14:43:57,2023-03-06 09:16:47,Ubuntu
528,3344608,2021-02-17 19:07:16,2021-02-18 12:01:54,Android
529,3488569,2022-10-14 21:18:15,2022-10-15 11:09:23,MacOS
530,2466608,2022-08-27 06:37:24,2022-08-27 19:12:40,iOS
531,8475573,2021-09-20 21:12:17,2021-09-20 22:53:09,Windows
532,9629081,2022-03-23 06:32:35,2022-03-23 14:56:55,Windows
533,1698098,2022-11-07 18:32:00,2022-11-09 01:15:33,Windows
534,2740696,2020-11-29 23:03:43,2020-12-01 05:20:17,iOS
535,5937818,2020-07-26 10:33:13,2020-07-27 12:06:28,Ubuntu
536,4997613,2020-07-10 20:08:44,2020-07-11 07:50:47,MacOS
537,113347,2023-01-21 10:43:56,2023-01-21 19:55:20,Ubuntu
538,2437302,2023-01-19 17:15:48,2023-01-20 21:22:45,Android
539,6740090,2020-01-28 04:18:30,2020-01-29 14:20:41,Windows
540,3164033,2020-08-06 09:02:49,2020-08-06 17:13:14,MacOS
541,9986695,,,Windows
542,7964933,2021-04-27 21:19:59,2021-04-28 02:17:25,Android
543,5132474,2020-08-31 12:06:48,2020-09-01 08:41:15,Android
544,5980316,2022-03-06 10:27:38,2022-03-07 10:00:26,Windows
545,9859117,2020-12-30 11:36:39,2020-12-31 17:24:31,Windows
546,7147379,2023-04-22 01:03:31,2023-04-22 16:10:32,iOS
547,4564013,2021-04-13 05:50:54,2021-04-14 10:56:37,Windows
548,4296424,2021-08-29 11:23:56,2021-08-30 10:17:52,MacOS
549,6515059,2020-03-09 20:24:08,2020-03-10 19:55:35,Ubuntu
550,7664568,2023-04-10 23:04:14,2023-04-11 15:18:21,iOS
551,4536632,2020-04-29 21:33:49,2020-05-01 09:31:28,iOS
552,6145504,2021-12-23 21:01:22,2021-12-24 06:35:18,Android
553,8175869,2021-03-09 19:34:42,2021-03-10 05:16:07,MacOS
554,3098667,2021-05-12 15:50:17,2021-05-13 10:23:27,iOS
555,7615686,2021-10-11 20:04:21,2021-10-12 23:42:59,Ubuntu
556,4564013,2021-04-13 00:16:19,2021-04-13 10:25:04,Ubuntu
557,1746162,2020-06-21 05:51:13,2020-06-22 04:57:19,Ubuntu
558,3669675,2020-11-13 17:52:02,2020-11-14 11:57:58,MacOS
559,9552296,2020-04-21 13:57:17,2020-04-21 14:33:01,iOS
560,3896308,2022-07-04 06:49:23,2022-07-05 11:43:53,iOS
561,8857342,2022-07-24 21:41:32,2022-07-26 09:20:51,iOS
562,1338867,2021-07-04 01:10:33,2021-07-04 11:06:24,iOS
563,2740696,2020-11-29 10:56:38,2020-11-30 03:11:46,Android
564,1757142,2021-03-25 07:44:21,2021-03-25 17:09:51,Ubuntu
565,6286907,2023-04-16 10:45:09,2023-04-16 21:55:27,Android
566,288916,2021-02-14 19:54:44,2021-02-15 20:28:14,MacOS
567,4966258,2020-01-24 22:39:07,2020-01-26 03:13:14,Ubuntu
568,7830975,2023-03-14 13:33:48,2023-03-15 22:43:30,Android
569,8334540,2021-01-14 15:44:14,2021-01-15 15:25:35,Android
570,9970004,2022-09-25 06:09:36,2022-09-26 05:46:02,Windows
571,8788924,2020-12-01 13:32:48,2020-12-02 09:03:40,Windows
572,7141004,2020-01-31 04:56:53,2020-02-01 06:01:52,Ubuntu
573,2733795,2022-07-12 06:09:34,2022-07-12 18:09:36,MacOS
574,9963256,2020-11-02 03:52:10,2020-11-03 00:21:44,Ubuntu
575,9949746,2020-01-13 06:18:04,2020-01-14 02:58:53,Android
576,1125364,2022-07-14 07:52:37,2022-07-15 15:37:25,iOS
577,7751030,2022-05-20 13:03:49,2022-05-20 14:56:01,Windows
578,5178045,2021-05-01 08:21:54,2021-05-01 12:31:06,Windows
579,3508936,2022-06-13 16:55:30,2022-06-14 22:09:57,Windows
580,6086732,2022-07-29 17:14:00,2022-07-30 09:14:29,Android
581,3363037,2020-12-27 11:14:08,2020-12-28 00:31:00,Windows
582,4812339,2022-10-24 07:06:42,2022-10-24 17:26:19,Windows
583,5937818,2020-07-26 09:44:27,2020-07-27 07:37:40,MacOS
584,6408200,2022-01-08 13:11:02,2022-01-09 14:17:00,Ubuntu
585,449278,2022-12-01 09:02:59,2022-12-02 12:26:52,MacOS
586,6022622,2023-03-13 18:12:40,2023-03-15 00:00:22,Ubuntu
587,2968078,2022-02-05 04:12:34,2022-02-05 15:55:10,MacOS
588,3269950,,,Android
589,8860090,2022-11-02 23:32:39,2022-11-03 09:45:35,Android
590,5678004,2020-07-05 16:22:28,2020-07-07 03:13:52,Android
591,8647292,2020-12-27 06:38:06,2020-12-28 05:09:29,Ubuntu
592,6235073,2020-12-17 09:28:54,2020-12-18 09:55:27,Windows
593,7199090,2021-07-13 07:20:29,2021-07-13 14:19:13,Windows
594,288916,2021-02-14 16:33:12,2021-02-15 16:33:25,iOS
595,3881923,2021-10-23 11:41:29,2021-10-23 17:10:59,iOS
596,9058381,2020-05-01 00:57:44,2020-05-01 18:47:34,iOS
597,1939578,2020-08-01 07:11:45,2020-08-02 03:14:46,Android
598,288916,2021-02-14 01:42:47,2021-02-14 02:40:37,iOS
599,4429780,2023-03-23 08:45:59,2023-03-24 16:44:02,Ubuntu
600,4147806,2021-10-28 21:08:03,2021-10-29 16:08:15,Windows
601,6286907,2023-04-16 06:29:05,2023-04-17 09:58:14,Ubuntu
602,9511373,2020-07-21 12:48:29,2020-07-21 22:22:40,Windows
603,4812339,2022-10-24 01:03:41,2022-10-25 02:17:26,iOS
604,2516946,2022-03-23 07:23:43,2022-03-24 00:35:39,Windows
605,8291592,2022-01-16 02:35:09,2022-01-16 19:55:15,Windows
606,9530444,2023-04-15 08:09:36,2023-04-16 10:01:44,Windows
607,8887959,2022-07-04 15:54:38,2022-07-05 12:28:18,MacOS
608,6888217,2022-05-05 18:22:02,2022-05-06 05:36:46,Windows
609,9530444,2023-04-15 00:20:32,2023-04-15 02:20:27,MacOS
610,6729940,2020-04-10 12:58:24,2020-04-11 02:48:40,Android
611,9404247,2021-08-19 12:26:12,2021-08-20 01:45:24,Android
612,7760533,2021-07-27 05:00:09,2021-07-28 01:41:58,Android
613,6615705,2021-06-22 10:14:43,2021-06-22 10:35:09,Android
614,3237649,2021-01-30 10:41:59,2021-01-31 19:28:26,iOS
615,1034078,2022-04-25 06:53:15,2022-04-25 11:44:04,Ubuntu
616,6517519,2022-01-26 09:16:26,2022-01-26 10:45:06,Windows
617,5852935,2022-06-05 22:10:09,2022-06-07 07:09:29,iOS
618,8475573,2021-09-20 15:47:02,2021-09-22 01:34:13,iOS
619,288916,2021-02-14 17:44:00,2021-02-15 11:41:46,Windows
620,4104376,2020-02-13 07:30:56,2020-02-13 11:33:35,Ubuntu
621,2365208,2020-08-12 19:09:44,2020-08-13 00:17:46,Windows
622,2627693,2021-09-15 04:03:30,2021-09-16 01:32:32,Android
623,4061505,2020-03-29 16:40:38,2020-03-30 22:12:25,iOS
624,9863167,2020-10-13 20:45:54,2020-10-14 01:56:37,Windows
625,1220217,2020-10-17 07:59:30,2020-10-18 13:29:05,iOS
626,8513493,2022-06-27 13:26:58,2022-06-28 13:34:56,MacOS
627,7146160,2021-05-21 00:39:17,2021-05-21 10:03:16,Windows
628,2033294,2022-08-18 20:00:52,2022-08-19 10:42:23,Android
629,6177237,2022-02-15 07:15:05,2022-02-15 13:14:05,Windows
630,271207,2021-08-08 17:28:51,2021-08-09 15:42:39,Ubuntu
631,6075539,2022-11-18 09:53:21,2022-11-18 16:54:44,Ubuntu
632,2080808,2020-01-23 04:20:12,2020-01-24 08:53:34,MacOS
633,2649465,2022-06-14 11:24:14,2022-06-14 18:27:32,Windows
634,3269950,,,iOS
635,6740090,2020-01-28 02:11:54,2020-01-29 09:49:36,MacOS
636,4104376,2020-02-13 03:11:56,2020-02-14 09:34:03,MacOS
637,258432,2020-05-19 02:48:44,2020-05-20 11:54:19,iOS
638,161844,2022-02-07 02:23:30,2022-02-08 08:11:44,Android
639,3488569,2022-10-14 19:57:21,2022-10-16 04:18:51,iOS
640,8172912,2022-08-27 18:29:51,2022-08-28 09:32:33,MacOS
641,4350633,2021-09-11 09:52:50,2021-09-12 07:38:10,Ubuntu
642,3602877,2021-11-15 10:34:06,2021-11-16 02:42:44,Windows
643,9603222,2021-10-12 20:10:52,2021-10-13 07:58:52,Ubuntu
644,1220217,2020-10-17 02:13:57,2020-10-17 14:54:27,Windows
645,9863167,2020-10-13 17:56:30,2020-10-14 04:34:38,Ubuntu
646,252143,2020-12-08 23:10:25,2020-12-09 00:22:59,Windows
647,4498799,2020-06-05 09:19:03,2020-06-05 14:01:09,iOS
648,5908034,2022-01-13 11:08:35,2022-01-13 17:10:10,Ubuntu
649,219455,2021-05-14 15:57:53,2021-05-16 03:08:49,MacOS
650,9484200,2020-12-10 04:05:20,2020-12-10 15:54:13,Android
651,9963365,2020-01-02 12:06:53,2020-01-03 05:31:41,Windows
652,2080808,2020-01-23 08:38:20,2020-01-24 03:41:53,Windows
653,2080808,2020-01-23 19:56:09,2020-01-24 01:41:12,Windows
654,3863105,2020-07-10 16:05:35,2020-07-10 18:57:29,iOS
655,7486474,2023-04-20 20:35:57,2023-04-21 14:07:33,Ubuntu
656,10760,,,MacOS
657,7783672,2022-11-24 16:38:46,2022-11-25 07:20:14,iOS
658,5761311,2022-12-02 08:13:09,2022-12-03 09:08:21,Ubuntu
659,1083562,2021-06-10 09:39:28,2021-06-11 20:50:18,MacOS
660,5875923,2022-03-26 00:20:27,2022-03-26 00:28:00,Ubuntu
661,207098,2020-03-27 09:32:44,2020-03-28 17:25:43,Android
662,4147721,2023-04-28 08:13:07,2023-04-29 11:02:14,MacOS
663,10760,,,Android
664,3164033,2020-08-06 18:45:00,2020-08-07 13:12:08,Windows
665,8506018,2021-09-09 04:36:36,2021-09-09 05:22:24,Ubuntu
666,5980316,2022-03-06 05:16:17,2022-03-06 14:41:24,MacOS
667,9970004,2022-09-25 21:49:53,2022-09-26 12:06:13,MacOS
668,9622792,2021-09-22 04:59:12,2021-09-23 06:23:01,Ubuntu
669,7081465,2020-01-09 12:16:39,2020-01-10 00:41:14,Ubuntu
670,7615686,2021-10-11 13:02:14,2021-10-11 23:31:36,MacOS
671,9552296,2020-04-21 23:18:35,2020-04-22 09:27:39,Ubuntu
672,3656851,2020-05-07 01:38:40,2020-05-08 08:31:31,Android
673,6109375,2022-10-29 06:41:01,2022-10-29 19:52:59,Ubuntu
674,8788924,2020-12-01 12:36:40,2020-12-02 03:12:04,Ubuntu
675,8591362,2020-12-22 14:52:43,2020-12-23 14:08:59,Android
676,4036724,2021-06-18 22:26:31,2021-06-19 13:51:29,iOS
677,8790076,2023-03-05 15:57:24,2023-03-06 17:15:36,Android
678,5122784,2022-05-30 20:03:58,2022-05-31 12:27:36,iOS
679,6177237,2022-02-15 06:05:29,2022-02-15 23:28:24,Android
680,865084,2021-12-10 22:43:10,2021-12-11 11:36:27,Ubuntu
681,1291926,2020-09-29 21:26:21,2020-10-01 03:19:24,MacOS
682,6022622,2023-03-13 22:54:33,2023-03-14 09:56:22,iOS
683,6811586,2022-11-07 05:23:26,2022-11-08 03:45:08,Ubuntu
684,4429780,2023-03-23 18:52:40,2023-03-25 00:33:30,Windows
685,2840310,2020-10-11 17:11:03,2020-10-12 09:43:29,Windows
686,5533413,2021-07-16 06:46:41,2021-07-17 04:26:12,MacOS
687,5070558,2021-04-04 20:21:12,2021-04-06 02:00:25,Android
688,5755341,2022-04-24 16:21:41,2022-04-25 15:01:29,MacOS
689,4200162,2022-05-01 18:32:15,2022-05-01 21:24:55,iOS
690,106946,2022-07-21 08:47:42,2022-07-21 13:48:18,Windows
691,5132474,2020-08-31 06:37:38,2020-08-31 11:56:22,Windows
692,3896308,2022-07-04 13:11:03,2022-07-05 18:51:17,MacOS
693,1827107,2022-01-23 12:09:32,2022-01-23 17:11:23,Windows
694,9090105,2021-04-28 07:03:10,2021-04-28 20:10:39,Windows
695,400916,2022-06-08 22:25:28,2022-06-09 11:45:14,Android
696,7146160,2021-05-21 00:34:54,2021-05-22 05:59:30,MacOS
697,4104890,2022-03-07 07:17:29,2022-03-08 14:04:07,iOS
698,5122784,2022-05-30 14:13:29,2022-05-31 03:21:28,Android
699,8016267,2023-02-19 18:44:07,2023-02-20 12:43:54,Windows
700,4966258,2020-01-24 00:52:00,2020-01-24 16:36:26,Android
701,2122115,2022-10-06 07:38:07,2022-10-07 13:35:53,iOS
702,9978715,2020-09-22 04:49:19,2020-09-22 05:50:01,MacOS
703,953082,2020-02-11 21:24:53,2020-02-12 04:23:14,Ubuntu
704,2863917,2020-10-19 18:19:24,2020-10-19 21:47:06,Ubuntu
705,252143,2020-12-08 11:05:22,2020-12-09 10:33:45,iOS
706,1768745,2020-08-09 08:37:44,2020-08-09 11:28:57,Ubuntu
707,9970004,2022-09-25 08:16:30,2022-09-26 02:37:01,Ubuntu
708,7431664,2022-08-20 08:32:08,2022-08-20 12:40:06,Android
709,6358354,2021-07-05 19:54:02,2021-07-06 17:53:32,Ubuntu
710,3730827,2022-10-04 00:03:04,2022-10-04 09:05:47,Android
711,4557282,2021-04-13 21:54:20,2021-04-15 00:33:30,Ubuntu
712,5202940,2023-02-14 01:22:39,2023-02-14 04:53:59,MacOS
713,8591362,2020-12-22 05:37:33,2020-12-22 22:16:39,MacOS
714,7615686,2021-10-11 10:53:20,2021-10-11 21:43:55,iOS
715,271207,2021-08-08 18:37:03,2021-08-09 22:45:19,Ubuntu
716,4951223,2021-12-06 15:38:57,2021-12-08 02:40:20,MacOS
717,2239595,2023-01-19 04:42:39,2023-01-20 08:48:12,Android
718,7130090,2022-06-27 09:05:50,2022-06-28 03:16:49,Ubuntu
719,2841676,2023-02-24 21:02:15,2023-02-26 08:20:33,Ubuntu
720,9622792,2021-09-22 13:13:40,2021-09-22 19:57:50,MacOS
721,1806908,2022-07-28 23:32:47,2022-07-29 15:07:27,Windows
722,6971132,2021-01-05 12:12:37,2021-01-06 16:04:18,Windows
723,6177237,2022-02-15 00:48:09,2022-02-15 20:13:13,Windows
724,9851599,2023-03-23 20:48:13,2023-03-24 09:15:37,MacOS
725,8042250,2020-09-12 12:52:08,2020-09-13 18:41:19,Android
726,7964933,2021-04-27 22:08:44,2021-04-28 14:23:15,Windows
727,9090105,2021-04-28 14:40:59,2021-04-29 02:23:01,Ubuntu
728,9399964,2021-09-07 11:09:50,2021-09-08 15:07:33,iOS
729,5893207,2021-08-11 09:41:32,2021-08-12 11:43:56,MacOS
730,1125364,2022-07-14 04:41:01,2022-07-14 12:52:01,Ubuntu
731,9565866,2020-11-08 14:42:09,2020-11-08 15:31:14,Android
732,4812043,2022-05-24 17:34:46,2022-05-25 21:32:54,MacOS
733,2523079,2022-04-23 15:28:51,2022-04-23 19:41:08,Android
734,6740090,2020-01-28 20:47:14,2020-01-28 21:44:19,MacOS
735,3669675,2020-11-13 01:50:38,2020-11-14 01:21:53,Ubuntu
736,8343389,2020-12-12 02:28:02,2020-12-12 14:56:48,Windows
737,8343389,2020-12-12 19:48:06,2020-12-13 09:43:20,Ubuntu
738,9685194,2022-02-06 11:03:47,2022-02-07 22:52:23,MacOS
739,4374148,2020-01-08 16:31:39,2020-01-09 17:36:04,Windows
740,8175869,2021-03-09 18:47:02,2021-03-10 22:31:03,Ubuntu
741,3258133,2020-02-24 00:00:01,2020-02-25 02:18:15,iOS
742,8506018,2021-09-09 05:56:08,2021-09-10 00:12:48,iOS
743,2181414,2021-06-06 01:05:26,2021-06-06 16:40:43,Windows
744,6276862,2021-11-03 10:42:54,2021-11-04 07:55:13,iOS
745,9851599,2023-03-23 00:44:48,2023-03-24 08:10:44,Android
746,2130937,2021-03-04 02:29:40,2021-03-04 11:35:33,Ubuntu
747,8591362,2020-12-22 07:08:26,2020-12-23 04:30:17,iOS
748,5511796,2020-12-21 06:14:05,2020-12-21 19:31:16,Android
749,8506018,2021-09-09 06:03:56,2021-09-10 16:51:43,Android
750,5178045,2021-05-01 03:45:19,2021-05-01 12:20:56,Android
751,6235073,2020-12-17 02:35:09,2020-12-18 14:26:25,MacOS
752,7796294,2021-06-26 06:38:17,2021-06-27 05:27:41,Windows
753,4641043,2020-03-21 22:35:39,2020-03-23 06:49:26,Windows
754,3098667,2021-05-12 23:24:33,2021-05-13 22:57:43,Windows
755,9404247,2021-08-19 08:55:58,2021-08-20 01:44:44,iOS
756,7946166,2022-06-17 19:53:15,2022-06-18 18:08:16,Android
757,1698098,2022-11-07 10:29:12,2022-11-08 20:27:10,MacOS
758,7615686,2021-10-11 20:32:03,2021-10-12 12:40:28,Android
759,6515059,2020-03-09 15:55:31,2020-03-10 03:11:00,iOS
760,7081465,2020-01-09 00:59:17,2020-01-09 05:24:46,MacOS
761,1678715,2021-07-11 17:10:00,2021-07-11 22:15:43,Android
